,Text,Intent
14546,does tofu last long in the freezer before it goes bad,oos
14547,how many days later is it okay to eat curry that was in the fridge,oos
14548,what is the most amount of time that is considered safe to store uncooked chicken in the fridge,oos
14549,what length of time is safe for consuming leftover meatloaf stored in the fridge,oos
14550,what is the longest i can leave meatballs in sauce in the freezer before it is no longer safe to eat,oos
14551,can i store bread in the freezer indefinitely and it will still be okay,oos
14552,after how much time is it still safe to drink milk that is in the fridge,oos
14553,what is the most time i can keep a burrito frozen for before it's no good to eat,oos
14554,roughly how long can i leave bananas in the freezer before i have to throw them out,oos
14555,how long does chicken curry last in the freezer before it's spoiled,oos
14556,milk can stay in my fridge for how long,oos
14557,milk will go bad in my fridge when,oos
14558,tell me how long milk stays good in the fridge,oos
14559,how long can i keep milk in the fridge,oos
14560,how long to grill thick steaks,oos
14561,how long does pizza take,oos
14562,lasagna takes how long to cook,oos
14563,what's the preparation time for this dish,oos
14564,how long do i cook this for,oos
14565,look up recipe time for this,oos
14566,what's the average cooking time for cooking wings,oos
14567,when can i expect meal of salmon to be finished,oos
14568,how long does it take to cook meal of tuscan,oos
14569,tell me how long it will take to prepare a lasagna,oos
14570,how long will it take to cook a lasagna,oos
14571,how long do i need to cook chicken,oos
14572,how long should i boil eggs,oos
14573,how long should i bake a cake,oos
14574,how long does it take to bake a cake,oos
14575,how long should i cook the cookie dough,oos
14576,how long should i cook my turkey,oos
14577,how long does it take to make mashed potatoes,oos
14578,how long will it take to make an omelet,oos
14579,what are the minutes needed to cook the meal,oos
14580,i want to be reminded to pay the electric bill,oos
14581,remind me to put gas in my car,oos
14582,make a reminder to pay the mortgage,oos
14583,create a reminder to wash the dishes,oos
14584,create a reminder to change my oil,oos
14585,set a reminder for when the turkey is finished cooking,oos
14586,i need a reminder to wash dishes,oos
14587,remind me to exercise,oos
14588,tell me later to call bill,oos
14589,i would like you to remind me to do something,oos
14590,i need a reminder to take dinner out of the oven,oos
14591,i need a reminder to alert me to wish my mom a happy birthday,oos
14592,are you able to remind me about something,oos
14593,set up a reminder so i don't forget the baby shower this weekend,oos
14594,set a reminder for me to let the plumber in tomorrow,oos
14595,i need to set a reminder to call lisa for her birthday,oos
14596,i would like to set a reminder to bring the plants in tonight,oos
14597,can you set a reminder alarm for me to workout,oos
14598,i need to tell you about my lost card,oos
14599,who do i speak with about my card that was lost,oos
14600,what is the process for reporting my card as lost,oos
14601,someone used my chase card without my authorization,oos
14602,can you tell me how to report a card lost,oos
14603,i need to to know how to report a lost card,oos
14604,my bank of america visa platinum was swiped from my belongings,oos
14605,who do i call to report my card as lost,oos
14606,what should i do if i need to report my card lost,oos
14607,my capital one visa was taken without permission,oos
14608,what steps do i need to take to report a card lost,oos
14609,how do i report that i lost my card,oos
14610,how do i report that i actually lost my card,oos
14611,how do i report my very lost card,oos
14612,how do i report the card as lost,oos
14613,"lost report card, need new one",oos
14614,my report card was stolen,oos
14615,can i use sugar instead of salt,oos
14616,can i use apples instead of oranges in this recipe,oos
14617,can i use skim milk instead of 2% in the recipe,oos
14618,is it ok to use bananas instead of oranges in the recipe,oos
14619,is it possible to use baking soda instead of flour,oos
14620,will this recipe still be good if i use milk instead of eggs,oos
14621,can i sub bacon for ham,oos
14622,can i use pasta sauce instead of tomato paste,oos
14623,can i use regular olive oil instead of virgin,oos
14624,is it possible to use starch instead of flour,oos
14625,is it okay to use butter instead of margarine,oos
14626,will it be ok to sub turkey for beef,oos
14627,can i use butter instead of margarine,oos
14628,is it okay to use applesauce instead of oil,oos
14629,"if i use applesauce instead of oil, will that mess it up",oos
14630,is it alright to switch applesauce for oil,oos
14631,will it still work if i use applesauce instead of oil,oos
14632,would it be ok to use butter instead of oil,oos
14633,can i substitute butter for oil,oos
14634,can i get peppers instead of onions,oos
14635,i need to call my friend,oos
14636,i need to call my coworker,oos
14637,i need to call my mom,oos
14638,i need you to call the phone company for me,oos
14639,make a call for me to the vet,oos
14640,call my doctor,oos
14641,get mom on the phone,oos
14642,please make a call to stefan larson,oos
14643,"computer, call alexa",oos
14644,"computer, place a call to alexa",oos
14645,can you call alexa,oos
14646,can i make a phone call,oos
14647,i need to make a call,oos
14648,i need you to phone sal,oos
14649,i need to call sal,oos
14650,i have to use the phone to make a call,oos
14651,x needs to be called by me,oos
14652,call to mom,oos
14653,i want to set an alarm,oos
14654,set an alarm for 6 am tomorrow,oos
14655,set an alarm for 8 tomorrow,oos
14656,please set an alarm,oos
14657,i'd love to set an alarm,oos
14658,i would like to have an alarm set for me,oos
14659,i want an alarm set,oos
14660,i need to set an alarm,oos
14661,set an alarm for ten tomorrow,oos
14662,i want an alarm for 6 am,oos
14663,set an alarm for me,oos
14664,i need an alarm set now,oos
14665,can you set the alarm for noon,oos
14666,i need to up by noon,oos
14667,can you wake me up at noon,oos
14668,set alarm for noon,oos
14669,help me wake up with an alarm at 5:30am,oos
14670,set an alarm to wake me up at 5:30am,oos
14671,set an alarm for 5am,oos
14672,please set the alarm,oos
14673,could you set the alarm,oos
14674,set the alarm now,oos
14675,can you set an alarm,oos
14676,"did i add ""cleaning the foyer"" to my todo list yet",oos
14677,give me my todo list,oos
14678,what things are on my todo list,oos
14679,have i told you to add washing dishes to my todo list,oos
14680,read my todo list,oos
14681,tell me what's on my todo list,oos
14682,check on my to-do list items,oos
14683,check what is on my to-do list,oos
14684,what items are on my list of to-dos,oos
14685,what is on my to-do list,oos
14686,what kind of things do i have to do today,oos
14687,what's on my todo list for today,oos
14688,i really want to know my todo list again thanks,oos
14689,is it possible to read my to-do list again,oos
14690,tell me my to-do list,oos
14691,list my to-do list,oos
14692,give me my to-do list,oos
14693,what must i do today,oos
14694,change the accent you're using,oos
14695,change to the female voice,oos
14696,could you use the female voice,oos
14697,female voice please,oos
14698,can you switch to the male voice,oos
14699,the male voice please,oos
14700,could you use the male voice,oos
14701,i want the female voice,oos
14702,i want you to change your accent,oos
14703,can you change to the male voice,oos
14704,change to girl voice,oos
14705,please switch to the girl voice,oos
14706,change to the females voice please,oos
14707,change voice to female,oos
14708,use the female voice,oos
14709,change settings to sound like a female,oos
14710,turn to the voice of the woman,oos
14711,speak with a male british accent,oos
14712,would you change your voice to the male british accent for me,oos
14713,what site can i get my w2,oos
14714,where do we get our w2 forms,oos
14715,where can i get my w2,oos
14716,where can i get my w2 from,oos
14717,i would like to know where i can find my w2 for tax reasons,oos
14718,what steps do i need to take to obtain my w2 for taxes,oos
14719,how can i get get a copy of my w2 for tax purposes,oos
14720,where do i go to get that work tax form thing,oos
14721,how do i get that tax form from my employer,oos
14722,where can i find that tax form my employer gives me,oos
14723,where do i look to get a w2,oos
14724,i need a w2 form from,oos
14725,can you trll me where to get my w2,oos
14726,i want to get the w-2 form,oos
14727,i wanna know where to find a w2,oos
14728,i wanna know where to get my w2,oos
14729,tell me where to a w2 form,oos
14730,i wanna get my w-2 form,oos
14731,"i need a w2, so where is it",oos
14732,where can i find a w2,oos
14733,i must get the w-2 form,oos
14734,help me get w-2 form,oos
14735,help me get my w-2 form,oos
14736,can't find w-2,oos
14737,how long until my water bill is due,oos
14738,what's the latest i can pay my cellular bill,oos
14739,what's the due date for my netflix subscription,oos
14740,where can i see the due date for auto loan bill,oos
14741,when is my cell phone due,oos
14742,i need to know where my due date is for my lawn bill,oos
14743,where can i find when my car payment bill is due,oos
14744,what's the ultimate day for me to pay the internet bill,oos
14745,what's the due date for my comcast bill,oos
14746,please tell me how to find out when my rent is due,oos
14747,can you tell me when my cable bill is due,oos
14748,i need to find out how to check the due date for the water bill,oos
14749,when does the current billing cycle end,oos
14750,is the bill due today,oos
14751,is the bill due,oos
14752,when do i have to pay my internet,oos
14753,i want to know when the deadline is to pay my car loan,oos
14754,tell me when my water bill is due,oos
14755,when is my electricity due date,oos
14756,i need to know the next billing date of my american express card,oos
14757,when does my gas bill need paid by,oos
14758,when is next month's cable bill due,oos
14759,number of calories in coke,oos
14760,what's the calorie content of chicken nuggets,oos
14761,how many calories does an orange have,oos
14762,what is the total number of calories in this pizza,oos
14763,what is the calorie content in potatoes,oos
14764,how many calories are in a sandwich,oos
14765,what is the number of calories in a steak,oos
14766,can you check the amount of calories in a chicken sandwich,oos
14767,what is the calorie count of a burrito,oos
14768,"calorie check, cheese burger",oos
14769,how many calories are in a taco,oos
14770,how much is alorie intake,oos
14771,how many calories can i expect to be in fries,oos
14772,what's the calorie content of french fries,oos
14773,tell me how to go about reporting a damaged card,oos
14774,can you find out how to report a damaged card,oos
14775,my card became damaged when i dropped it in the parking lot and it got ran over,oos
14776,i have a damaged card that needs replaced because my son dropped it in a blender,oos
14777,i sat on my credit card and broke it in half and need it replaced,oos
14778,how do i replace a damaged card,oos
14779,i have a card that needs replaced because my wine dumped wine on it,oos
14780,i need to replace a card that my daughter spilled juice on,oos
14781,i cannot use my card cuz it's damaged,oos
14782,i can't use my card because it’s messed up,oos
14783,i can't use my card because i damaged it,oos
14784,i accidentally deactivated the magnetic stripe on my visa debit card and i need to report it,oos
14785,can i talk to someone to let them know my card was damaged from being melted on a radiator,oos
14786,i would like to report a damaged card that was burnt,oos
14787,i would like to report my card damaged since i accidentally spilled gorilla glue all over it and the numbers are now obscured,oos
14788,are the reviews ned get's good,oos
14789,are ned's reviews good,oos
14790,are the reviews for ned's good,oos
14791,how are the reviews for tacos at the buffet,oos
14792,"my favorite, beef tacos at the buffet",oos
14793,they sold out of tacos at the buffet,oos
14794,what do people think of the new burger at mcdonalds,oos
14795,how are the reviews for the supreme pizza at papa john's,oos
14796,what are people saying about chick-fil-a's chicken nuggets,oos
14797,show me the reviews for the new jalapeno fries at taco bell,oos
14798,give me some feedback about the pasta at piada please,oos
14799,how many stars does babbo have,oos
14800,does cielo have good reviews,oos
14801,do people say per se is any good or not,oos
14802,what do food critics say about gramercy tavern,oos
14803,has the french laundry gotten good reviews lately,oos
14804,what's the average review for olive garden,oos
14805,does olive garden have good customer reviews,oos
14806,i need my routing number for my checking account at bb&t bank,oos
14807,what is my routing number to my checking account at bb&t bankj,oos
14808,"tell me my routing number at my bank, community trust",oos
14809,what is the routing number of my checking account at first national bankj,oos
14810,"give me the routing number of my checking account at my main bank, first commerce",oos
14811,what is my bank routing number,oos
14812,what's my routing number,oos
14813,where can i find my routing number,oos
14814,where can i find wells fargo's routing number,oos
14815,where is wells fargo's routing number listed,oos
14816,where should i go to find the routing number for well's fargo,oos
14817,i want to know what my routing number is,oos
14818,i need a routing number,oos
14819,can you tell me the routing number to pnc,oos
14820,can you please read me the routing number to pnc,oos
14821,where can i find routing number for pnc,oos
14822,what is the routing number for pnc,oos
14823,i need x's routing number,oos
14824,where would century bank have their routing number listed,oos
14825,where do i go if i am seeking the routing number of dallas capital,oos
14826,what is the location that td bank has their routing number listed,oos
14827,what is chase bank's routing number,oos
14828,cats or dogs are your preference,oos
14829,what kinds of pets do you own,oos
14830,would you describe yourself as a cat or dog person,oos
14831,are you a pet owner what kind,oos
14832,do you have a pet,oos
14833,would you call yourself a cat or dog person,oos
14834,can you name the type of pets you have,oos
14835,do you have any pets,oos
14836,are you a pet owner and what kind,oos
14837,what pets do you own,oos
14838,do you have cats or dogs or something else as a pet,oos
14839,how would you categorize the pets you have,oos
14840,tell me about the pets you have,oos
14841,do you have friendly or unfriendly pets,oos
14842,which type of pets do you have,oos
14843,do you like appreciate cats or dogs more,oos
14844,do you like cats or dogs more,oos
14845,which kinds of pets do you own,oos
14846,do you prefer cats or dogs,oos
14847,do you prefer cats or dogs more,oos
14848,do you currently have any pets,oos
14849,what is the total number of pets that you have,oos
14850,please book a meeting room for thusday at 4:00,oos
14851,would you please schedule a meeting room for 4:00 on thursday,oos
14852,can you reserve a meeting space for 4:00 on thursday,oos
14853,i need assistance scheduling a meeting,oos
14854,walk me through the process of scheduling a meeting,oos
14855,help me set up a meeting please,oos
14856,can you tell me if there are meeting rooms available between 1 and 4,oos
14857,are meeting rooms free between 8-3,oos
14858,do you know if meeting rooms are open to use 1-2,oos
14859,can you check if meeting rooms are available between 4 and 5,oos
14860,check meeting room availability between one and three pm,oos
14861,what meeting rooms are available for meeting 5pm friday,oos
14862,"reserve a meeting room for friday, 5pm",oos
14863,one and three pm are there meeting rooms open,oos
14864,friday 5pm schedule a room for meeting,oos
14865,can you reserve a room for a friday meeting at 5pm,oos
14866,reserve a meeting room for 5pm on friday,oos
14867,check meeting rooms available between one and three pm,oos
14868,"i need to schedule meeting room for monday at 2:30 pm, please",oos
14869,i would like you to reserve a conference room for noon tomorrow,oos
14870,please reserve a meeting room for 1:00 pm on tuesday,oos
14871,"go ahead and hold a conference room for friday at 11 am, please",oos
14872,can you tell me what gas this car takes,oos
14873,what kind of gas should i use for this car,oos
14874,i need to know the gas type for this vehicle,oos
14875,for this car what kind of fuel does it take,oos
14876,i need to know the type of gas for this car,oos
14877,i want to know what kind of gas this car uses,oos
14878,what gas does this car use,oos
14879,what fuel do i put in this car,oos
14880,what type of gas goes into the car,oos
14881,what type of fuel does this car utilize,oos
14882,what gas goes in the vehicle,oos
14883,what kind of gas goes in,oos
14884,what kind of gas does your car use,oos
14885,the car you are driving uses what kind of gas,oos
14886,what kind of gas can i put into this car,oos
14887,which gas type goes into this car,oos
14888,which type of gas does this car take,oos
14889,i need gas what type do i need for this car,oos
14890,which type of gas does my car use,oos
14891,would a socket converter be needed in france,oos
14892,is socket converter required in france,oos
14893,does france use a socket converter,oos
14894,is electricity the same in france,oos
14895,will i need to get a plug converter when i visit guam,oos
14896,what sort of plug is used in the caribbean,oos
14897,which plug is used in japan,oos
14898,plug used in china,oos
14899,what kind of plug is used in england,oos
14900,what do i need for a plug in wales,oos
14901,does z used the same plus as we do in the united states,oos
14902,can i used the same type of plug in z as i do in the us,oos
14903,electrical plugs used in that country,oos
14904,are the electric plugs the same over in that country,oos
14905,what kind of electrical outlet does that country use,oos
14906,do i need a converter for my electronics when i go to that coutntry,oos
14907,can i plug in my electronics there like normal,oos
14908,is a socket converter necessary if i'm travelling to london,oos
14909,are socket converters something i need to bring if going to australia,oos
14910,can i use electronic devices in mexico without a socket converter,oos
14911,are socket converters needed if i'm going to cape town,oos
14912,does sweden use the same kind of socket or do i need a converter,oos
14913,what plug type is used internationally,oos
14914,what's the plug type in honduras,oos
14915,when would you change my tires,oos
14916,how soon should i get my tires changed,oos
14917,when should my tires be changed,oos
14918,i need to know when i should change my tires,oos
14919,can you tell me when my tires have to be changed,oos
14920,am i almost due for a tire change,oos
14921,how often should my tires be changed,oos
14922,how often should i change the tires on my car,oos
14923,i replaced tires last june when should i do it again,oos
14924,on feb 3rd i changed my tires are they still good,oos
14925,my tires are 29 months old should u change them,oos
14926,when do my tires need changing after i replaced them last week,oos
14927,in september i changed my tires are they in need of changing,oos
14928,how do i know if it is time to replace my tires,oos
14929,how long does the average set of tire last before needing replacement,oos
14930,my tires should be changed when,oos
14931,tell me when to get my tires changed,oos
14932,when is it time for a change in tires,oos
14933,what is the timeframe for getting my tires changed,oos
14934,tell me when i'll need new tires,oos
14935,when will my tires need to be changed,oos
14936,convert 200 us dollars to british pounds,oos
14937,how many japanese yen are in a us dollar,oos
14938,can you tell me what 100 british pounds equals in us dollars,oos
14939,whats the current exchange rate between usd and eur,oos
14940,what is the current exchange rate between mxn and eur,oos
14941,what's the exchange rate between ils and usd,oos
14942,how many mexican pesos is a us dollar worth,oos
14943,how much is one us dollar in british pounds,oos
14944,whats the exchange rate for us dollars to british pounds,oos
14945,what is a british pound worth in mexican pesos,oos
14946,look up the rate of exchange between pesos and usd,oos
14947,find me the exchange rate between usd and cad,oos
14948,tell me the current exchange rate between cad and euros,oos
14949,what is the present exchange rate between usd and british pound,oos
14950,convert 20 yen to dollars,oos
14951,how many dollars can i get for 20 yen,oos
14952,how many dollars is 20 yen worth,oos
14953,20 yen is how many dollars,oos
14954,20 yen equals how many dollars,oos
14955,is $30 usd more or less in canada,oos
14956,what is the conversion of $30 in canadian dollars,oos
14957,how much is $30 usd in canadian dollar,oos
14958,what day is our next day off,oos
14959,is our next day off soon,oos
14960,do you know when our next day off is,oos
14961,when will our next day off be,oos
14962,how many holidays are there and when is the next one here,oos
14963,what holiday is next and when,oos
14964,what's the wait period until the next day off,oos
14965,how long do i have to wait to get a day off,oos
14966,when's the next day off,oos
14967,how many days left until the next day out of work,oos
14968,i got to know how long until the next day off,oos
14969,let me know how long until the next day off,oos
14970,i must know the next holiday,oos
14971,i would like to know the next holiday,oos
14972,find the next holiday,oos
14973,turn volume up to 4,oos
14974,adjust volume setting to 4,oos
14975,keep volume at 4 all the time,oos
14976,put volume setting on number 4,oos
14977,please make sure the volume stays at 4,oos
14978,put the volume to 4,oos
14979,volume to 4,oos
14980,turn down your speaker,oos
14981,decrease your decibel level,oos
14982,be more quiet,oos
14983,please lower the sound,oos
14984,quieter please,oos
14985,increase the volume,oos
14986,turn up the volume,oos
14987,speak louder please,oos
14988,please lower your volume,oos
14989,louder please,oos
14990,turn down the volume,oos
14991,can you speak quieter,oos
14992,turn volume to 4,oos
14993,volume 4 set,oos
14994,volume set to 4,oos
14995,i can't hear you and need you to turn up the volume,oos
14996,turn up your speaker volume,oos
14997,can you turn up the volume for your speaker,oos
14998,who do you report to for your work,oos
14999,let me know who your boss is,oos
15000,i want to know who your boss is,oos
15001,would you let me know who your boss is,oos
15002,i would like to know who your boss is,oos
15003,are you my insubordinate,oos
15004,do i control you,oos
15005,is there another person that controls you,oos
15006,who do you take your orders from,oos
15007,would you consider someone else your boss,oos
15008,who's your boss,oos
15009,what company do you work for,oos
15010,where do you work,oos
15011,who is it that you work for,oos
15012,whom do you work for,oos
15013,who is your job with,oos
15014,what is the name of the place you work at,oos
15015,what's your boss's name,oos
15016,who can i talk to above you,oos
15017,what's the most i can charge on my card,oos
15018,how much do i have available on my visa card,oos
15019,what is my visa credit limit,oos
15020,how much of a credit limit does visa allow,oos
15021,what is my credit max,oos
15022,what is my credit card spending limit,oos
15023,what's my daily spending limit,oos
15024,tell me my credit limit,oos
15025,how much credit do i have on my discover card,oos
15026,what is my credit limit on my discover,oos
15027,how much is my maximum to spend on credit cards,oos
15028,what's my discover credit limit,oos
15029,how much can i use on my visa,oos
15030,tell me my visa limit,oos
15031,look up how high my visa limit is,oos
15032,calculate the limit i have available for spending on my natwest card,oos
15033,what's the spending limit on my lloyds card,oos
15034,i need you to tell me the credit limit for my republic bank card,oos
15035,is the resataurant busy at 5:00 pm,oos
15036,how busy is the cafe at 7:00,oos
15037,would tio's be crowded at 7,oos
15038,can i get a table for four at 8:00,oos
15039,how long is the wait at fridays,oos
15040,is the mexican place crowded at night,oos
15041,are cool people at the bar at 9:00 pm,oos
15042,what is the best time to go to get a burger without a line,oos
15043,how long before i can eat at chic fil a,oos
15044,how long to be seated at carrabas,oos
15045,is the wait at pizza hut long,oos
15046,is the breakfast place full in the mornings,oos
15047,is the wait more than an hour at the italian place,oos
15048,how busy is red robin around 5 pm,oos
15049,so how busy is the outback steakhouse at 5 pm,oos
15050,tell me mr joes pizza average wait time,oos
15051,does mr joes pizza usually have a long wait,oos
15052,can you find out the waiting times for mr joes pizza,oos
15053,what's the typical wait time for mr joes pizza,oos
15054,how long is the wait at cheesecake factory,oos
15055,how long will i have to wait at cheesecake factory,oos
15056,can i do a reservation at sammy's crab shack,oos
15057,check if bj's takes reservations,oos
15058,does bj's take reservations,oos
15059,will bj's take reservations,oos
15060,do you know if i can make reservations at bj's,oos
15061,can i reserve tables at the new york restaurant,oos
15062,does the new york restaurant take reservations,oos
15063,is it possible to make reservations at the new york restaurant,oos
15064,does village inn let you make reservations,oos
15065,is it possible to get reservations at ihop,oos
15066,is it possible to reserve a table at white castle,oos
15067,do you think they'll let me reserve a table at the olive garden,oos
15068,can applebees take reservations,oos
15069,can i get reservations at applebees,oos
15070,does applebees take reservations,oos
15071,do you know if taco bell takes reservations,oos
15072,any idea as to if taco bell takes reservations,oos
15073,do you have any idea if central needs reservations,oos
15074,eleven madison park takes reservations right,oos
15075,tell me all updates about my order's status,oos
15076,locate my package,oos
15077,can you monitor my package's progress,oos
15078,track my order,oos
15079,tell me where my package is currently,oos
15080,give me the status of my order,oos
15081,when will i get my order,oos
15082,tell me where my order is,oos
15083,what is the status of the order i placed with you yesterday,oos
15084,can you help with delivery tracking,oos
15085,i need a delivery tracked,oos
15086,i need to track my order,oos
15087,i placed an order and i need it tracked,oos
15088,could you track an order for me,oos
15089,has my package been sent,oos
15090,what time is my package getting here,oos
15091,please track my order,oos
15092,i'm struggling to remind myself the pin number to my card,oos
15093,the pin number to my card has been forgotten,oos
15094,i don't remember the pin number to my card,oos
15095,i do not recall the pin number to my card,oos
15096,i would like to change the name on my checking account,oos
15097,i would like to change the name on my first hawaiian bank account,oos
15098,i would like to change the name on my first bankcard account,oos
15099,change the pin on my savings account to 1234,oos
15100,i want to change my savings account pin to 1234,oos
15101,make 1234 the pin on my savings account,oos
15102,can you make 1234 the pin for my savings account,oos
15103,make my pin 1234 for my checking account,oos
15104,go my to checking account and switch my pin to 1234,oos
15105,access my checking account and update my pin to 1234,oos
15106,correct my account pin to 1234 on my checking account,oos
15107,modify my account pin to 1234 on my checking account,oos
15108,tell me the pin number for my checking account,oos
15109,please give me the pin number for my checking account,oos
15110,alter the pin on my savings account to be 1234,oos
15111,what exactly is my pin,oos
15112,it was great to speak with you,oos
15113,it was great to talk to you,oos
15114,good bye then,oos
15115,bye,oos
15116,catch you later,oos
15117,"great talk, thanks",oos
15118,later,oos
15119,goodbye,oos
15120,see you later,oos
15121,"enjoy your day, goodbye",oos
15122,thank you goodbye,oos
15123,that will be all have a nice day!,oos
15124,"i enjoyed talking to you, bye",oos
15125,it was great talking to you,oos
15126,nice seeing you bye,oos
15127,it was a pleasure talking to you,oos
15128,ok good chatting goodbye,oos
15129,"talk to you soon, bye!",oos
15130,good bye,oos
15131,signing off,oos
15132,how do i unlock my bank account,oos
15133,can you unlock my bank account,oos
15134,how did my bank account get frozen,oos
15135,can you help me unlock my bank account,oos
15136,call my bank and ask them why my account is frozen,oos
15137,check with my bank to see why my account is frozen,oos
15138,do you know why my bank account is frozen,oos
15139,why did my bank place a hold on my bank account,oos
15140,are there any problems with my bank account,oos
15141,why can't i use my money market account,oos
15142,why is there a delay on my checking account,oos
15143,why is my checking account not working,oos
15144,reasons that us bank would place a hold on my account,oos
15145,check to see why us bank placed a hold on my account,oos
15146,"is there a problem with my account, it appears to be blocked",oos
15147,can you help me unblock my account,oos
15148,"can you check what the problem with my account is, it seems to b e blocked",oos
15149,is there a reason you put a hold on my chase account,oos
15150,why can't i access my chase account,oos
15151,i'd like to know what song this is,oos
15152,what is this song name,oos
15153,i need to know this song,oos
15154,i need to know the title of this song,oos
15155,look up the name of this song,oos
15156,can you identify this song for me,oos
15157,tell me what this song is called,oos
15158,what is the title of the song we're listening to right now,oos
15159,can you identify this song that's playing,oos
15160,find out what song this is,oos
15161,i need to know what song this is that we're listening to,oos
15162,tell me the song that is currently playing,oos
15163,tell me what this song is called that's playing,oos
15164,what is this song called,oos
15165,what is the information on this song,oos
15166,what song is this one,oos
15167,on the speaker do you know what song is on,oos
15168,what is playing on the speaker at the moment,oos
15169,what kind of music on the speaker now,oos
15170,will i be charged transaction fees if i use my american card internationally,oos
15171,will i incur transaction fees if i use my american card internationally,oos
15172,could you find out if my bank charges transaction fees on my american card if use internationally,oos
15173,will the bank charge transaction fees if i use my american card internationally,oos
15174,do i get charged extra for using my card in portland,oos
15175,if i'm in portland can i still use my card without getting charged extra,oos
15176,is there a fee for using my card in portland,oos
15177,what are the transaction fees associated with my discover card if i am in rome,oos
15178,how many transaction fees are there when i use my discover card in rome,oos
15179,will using a discover card in rome cause transaction fees,oos
15180,when i go to cuba will there be a transaction fee for using my discover card,oos
15181,is there a fee to use my card in france,oos
15182,will i be charged a transaction fee on my discover card in cuba,oos
15183,is there a charge to use my card in france,oos
15184,if i use my discover card in cuba are there transaction fees,oos
15185,are there transaction fees in cuba for using my discover card,oos
15186,so i get charged if i use my card in france,oos
15187,is there an international charge for using my card in france,oos
15188,is there a fee if i use my card in france,oos
15189,is there a charge to use my card in croatia,oos
15190,"in x, will i be charged to use my card",oos
15191,will it cost me anything to use my card in turin,oos
15192,what was the date of my last car appointment,oos
15193,how many weeks ago was my car in the shop,oos
15194,did i get my car inspected recently,oos
15195,i cannot remember when i last took my car to the shop,oos
15196,did i bring my car to the shop last week,oos
15197,when did i get my car inspected last,oos
15198,give me the date that i last got my car checked,oos
15199,did i take my car to the mechanics recently,oos
15200,tell me when i got my car checked last,oos
15201,when did i last take my car to the shop,oos
15202,remind me of the last date that i got my car checked,oos
15203,how long has it been since i last took my car to the shop,oos
15204,when did i take my car to the shop last,oos
15205,tell me when i last had my oil changed,oos
15206,what day did i last take my car in,oos
15207,tell me when my last oil change was,oos
15208,i last got my oil changed when,oos
15209,what was the date of my last oil change,oos
15210,are there meetings scheduled for today,oos
15211,check today's calendar for meetings,oos
15212,check my schedule for meetings today,oos
15213,list meetings on calendar for today,oos
15214,exactly what time is my meeting with robin scheduled for on,oos
15215,when is my meeting with infrastructure,oos
15216,are there meetings from 1 to 5 pm,oos
15217,tell me if i have a meeting with liz today,oos
15218,is there a meeting with sam today,oos
15219,do i have a meeting with paul today,oos
15220,is there any meetings from 5 to 6 pm,oos
15221,when is my meeting with jim scheduled for,oos
15222,are there any meetings between 2 and 5 pm,oos
15223,my meeting with alice is scheduled for when,oos
15224,when is my meeting with jack for,oos
15225,when is my meeting with ann,oos
15226,i need to know if i have meetings from 3 to 6 pm,oos
15227,give me a summary of today's meetings,oos
15228,what time is today's meeting,oos
15229,check the start time of the meeting scheduled for today,oos
15230,what is needed to cook lasagna,oos
15231,give me a recipe for tacos,oos
15232,what ingredients are in tacos,oos
15233,what's a good recipe foe tacos,oos
15234,tell me the ingredients for making tom yum,oos
15235,let me know the ingredients i will need for pasta making,oos
15236,what ingredients are necessary to make spaghetti carbonara,oos
15237,how much flour do i need for a strawberry cake,oos
15238,tell me the ingredients to make an apple pie,oos
15239,what ingredients are in beef jerkey,oos
15240,what ingredients does agor agor need,oos
15241,what do i need to make authentic kimchi,oos
15242,what am i gonna need for sushi,oos
15243,what ingredients are in filet mignon,oos
15244,let me know what ingredients i need to make pasta,oos
15245,what do i need to make pasta,oos
15246,pull up everything i need to make a pasta dish,oos
15247,tell me all the things i need to buy to make pasta,oos
15248,i would like to report fraudulent activity on my chase card,oos
15249,i need to report fraudulent activity on my usaa card,oos
15250,i have to report fraudulent activity on my bank of the west card,oos
15251,i seem to have a purchase that i didn't make from olive garden on my account,oos
15252,my online bill has some items that i didn't purchase from penneys,oos
15253,my account shows a transaction that i didn't make from foot locker,oos
15254,i have some charges on my account from old navy that aren't mine,oos
15255,this charge is bs,oos
15256,i have a bogus transaction from amazon on my account,oos
15257,i have a fraudulent buy from dave's video on my account,oos
15258,i have a crap transaction from guitar center on my account,oos
15259,i think this transaction is bogus,oos
15260,i've got a fraudulent purchase from kayak on my account,oos
15261,i'm pretty sure i have a fraudulent transaction on my account,oos
15262,i think there's a fraudulent charge from mcdonald's on my account,oos
15263,i saw suspicious activity on my bank account,oos
15264,someone else used my account to buy stuff from mcdonald's,oos
15265,i have a false charge on my account from mcdonald's,oos
15266,who do i contact to report fraud on my visa,oos
15267,how many teaspoons will make one tablespoon,oos
15268,i need the conversion between a cup and a tablespoon,oos
15269,inform me how many pounds are in 10 kilos,oos
15270,i wanna know how many pounds are in 10 kilos,oos
15271,how do you convert kilos to pounds,oos
15272,i need to convert kilos to pounds,oos
15273,i need to know the conversion between teaspoons and tablespoons,oos
15274,how many pounds are in 10 kilos,oos
15275,let me know how many pounds are in 10 kilos,oos
15276,help me convert kilos to pounds,oos
15277,i want to convert kilos to pounds,oos
15278,how can i convert centimeters to inches,oos
